t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2
0.436846,2.96296303697882,-5.204905159841169,2.4900115394050406,0.7917912300667604,-0.5682312932635157,0.10855107207209573,-0.19595026785714428,-13.548007123276234,3.453846779956458,3.0998914137887112,-0.8160929713022996,3.2171256234657255,0.2999917658690088,13.956237857016152,27.26648005430812,0.6490921101426579,-0.6733095510637574,-0.17377580691073222,4.822095583347477e-05,6.879258130110716,6.8792512162021495,6.879249754135662,6.87925502853173,0.996891766336963,0.0003250345139687385,0.05593836631520585,0.9987983857202283,5.495761175965238e-05,0.045657007503941895,0.9992666571387285,5.8601213297077046e-05,0.04498374537359233
0.461115,2.638158249670362,-5.113003942902932,2.5654604088245514,0.7819415930628322,-0.5676464470826045,0.14337213803765808,-0.21398430667335488,-13.209300099091363,4.115583016742361,3.1156443738128035,-0.8324336697578943,3.212908219962211,0.29999293615405415,16.25669207548855,26.184100188956673,0.07593724045468597,-0.6711018802188081,-0.17866720656542798,7.497044805396611e-06,6.87925938336324,6.879248791463754,6.879241753231961,6.879252090231923,0.996526747870882,0.00036501846608096776,0.0583552389778374,0.9987441038948478,5.428182538045969e-05,0.045640609214770755,0.9992057569651728,6.090017355576915e-05,0.04498661875649789
0.485384,2.322255991536212,-5.005353749571714,2.6411274967709493,0.7707085267405389,-0.5662993152442625,0.1779605651099077,-0.2316106363780604,-12.814762842533332,4.751050737113828,3.117487311501508,-0.848720789761335,3.2085721059983197,0.29999311810149315,18.4498505246754,24.94428231656539,-0.5909502143535171,-0.668434405201888,-0.18449267453486404,-1.5036829461263681e-05,6.879260063901854,6.8792440488894995,6.879228587275798,6.879245113540354,0.9961138724603268,0.0004128754105553353,0.06127117638217649,0.9986904088688182,5.369502602963255e-05,0.04562645523801896,0.9991425593879266,6.319757724615474e-05,0.04498927393161172
0.509654,2.0165803546077097,-4.882638841181387,2.71664740999748,0.7581132012728782,-0.5641906474996822,0.2122624960483592,-0.2487929205075235,-12.3669993383647,5.356429043246933,3.1031454100094473,-0.8649431722234465,3.20409461246347,0.29999275316935226,20.52110458317682,23.55528068502304,-1.3471073841745975,-0.6651321652895584,-0.19373928928116235,-2.5000064717402886e-05,6.879260445522436,6.879236808784717,6.879201682174932,6.879226168914851,0.9956431955224596,0.00047067693786718566,0.06466365289504869,0.998637213620168,5.319524865021891e-05,0.04561442929040211,0.9990771078397446,6.545154818213239e-05,0.044991784176691973
0.533923,1.7223878957881376,-4.745633830175592,2.7916008308446543,0.7441795425894968,-0.5613223004087516,0.24622403944366736,-0.2654953916514013,-11.868968111212745,5.928097361485905,3.0704521628732313,-0.8810854118945488,3.1993927107896516,0.2999921464372507,22.456546809808287,22.02637100789255,-2.187469582810011,-0.6611868446108617,-0.21820223787510637,-2.2531760966859653e-05,6.8792606680390636,6.879227341638885,6.879121978579979,6.879156071060031,0.9951019951045288,0.0005412004179307451,0.06841451575616957,0.9985844326263337,5.278099383442493e-05,0.04560443607254978,0.9990095018648725,6.760597487215982e-05,0.044994208922553416
0.558192,1.440859238407092,-4.595198520203942,2.8655173236290863,0.7289348819702767,-0.557697887740785,0.2797898485296727,-0.2816818091189568,-11.323965208471689,6.462660232519564,3.0173639796193163,-0.8971319017052498,3.194097112404303,0.29999159960895894,24.242250156491338,20.367779914465444,-3.106466465109337,-0.6557066989163424,-0.3639155028991947,-7.60053705996454e-06,6.879260807202477,6.879213907086525,6.878634272944325,6.878681431478537,0.9944737638401724,0.0006282312643563927,0.07230948487497069,0.9985319814193246,5.245120700897607e-05,0.04559639973145462,0.998939908176417,6.959368845540185e-05,0.04499659428882469
0.582461,1.1730909043983717,-4.432272205876418,2.9378784597223886,0.7124157554762683,-0.5533281832018099,0.31289095210501117,-0.2973061757288259,-10.735624676146747,6.956970389365509,2.9419724577129798,-0.9130453926476808,3.185265166552953,0.2999914151498435,25.70977888356822,18.555273976724187,-4.115857382540869,-0.5938809155408613,-19.736385668039862,-1.9509453150107666e-06,6.879260910392265,6.879178561223457,6.81403487607361,6.81411729157456,0.9937367365904243,0.0007370272497481424,0.07608626824465538,0.9984797761596351,5.220525968954558e-05,0.0455902625752901,0.998868562838068,7.134533834900118e-05,0.04499897277072725
0.606731,0.9200470182640053,-4.257885478668951,3.0081145379618954,0.6956382492393764,-0.5491219998367942,0.3434685674909955,-0.3107761167779432,-10.111668364473065,7.407292438615457,2.842083804317114,-0.9274584199752358,2.7062784563611326,0.29999136780192004,26.87516016494172,16.977554109615088,-5.118692487085966,-0.40964068292497374,-30.260284681481174,-1.1149019145623151e-05,6.8792609995488405,6.878989345703916,6.778774440286192,6.779046473197768,0.9928616796334488,0.0008750569569754374,0.07950836129791662,0.9984277335124065,5.20426472286546e-05,0.045585977651699236,0.9987957598851639,7.280295290417783e-05,0.04500136379498723
0.631,0.682508789689149,-4.07304979175741,3.0756301144053095,0.6804867484359329,-0.5466548391546993,0.3685711573437145,-0.319783628214257,-9.459429156656542,7.819324455360891,2.7178571239050466,-0.9374000803367224,1.9718849127387093,0.2999910972239078,27.83122942981933,15.79248609249476,-6.0170739656800984,17.021548043742634,-1.4530783900333897,-2.3703394335372148e-06,6.8792610739666,6.821154807655529,6.81682276313942,6.874929110042031,0.9918084034218434,0.001053276211605437,0.08242080377522032,0.9983757701693275,5.1963343079031456e-05,0.0455835162000809,0.9987218261480375,7.393373712636038e-05,0.04500377646925189
0.655269,0.4610936303911175,-3.878571835399723,3.1398577620435004,0.6678348313505146,-0.5435929599714641,0.38940156612582427,-0.32690938667862973,-8.783986892333031,8.202595794218215,2.5718274246339643,-0.5243003650708709,1.9366198318166234,0.2999910396976157,28.685441155498076,14.638662736182303,-6.70677651307239,0.6991165714221615,-1.1483403556600855,-1.5768151767655288e-06,6.879261137330378,6.875584941274602,6.872118182561374,6.875794432228867,0.9905199824926074,0.0012884209292359932,0.08476405914611972,0.9983238013950448,5.1968774282717356e-05,0.045582888836068154,0.9986470880071997,7.473814083780354e-05,0.045006214750175424
0.679538,0.25632651434637743,-3.675129592863665,3.200331017567413,0.6563389882200606,-0.5385668475522082,0.40888950191987194,-0.3346255420173682,-8.087813574655982,8.557864738773043,2.4090591816526565,-0.5073333503287363,1.908750505670001,0.29999100142953933,29.338053391126394,13.401243445824184,-7.363777364815038,-0.18289249140064634,-2.9747321458423515,6.121335242733904e-06,6.879261197742028,6.878559915692153,6.869000943662221,6.869702017586698,0.9889129231527839,0.0016070593398235151,0.08655436201747164,0.998271739933867,5.206146117789879e-05,0.045584137212764254,0.99857183962651,7.524838068971393e-05,0.045008683808341464
0.703807,0.06865133917813954,-3.463429992218438,3.2566607520509345,0.6447506583505529,-0.5333796773271248,0.4277163430131611,-0.3418500156074426,-7.375801866250648,8.883102480807526,2.230346039647662,-0.5117720086650821,1.8365560731024297,0.2999911499895786,29.68068331611322,12.1845968850666,-8.02160314608694,0.021352488408878875,-30.042647582175725,-1.8964706161599763e-06,6.879261258687476,6.878159746419627,6.778375820765516,6.779477397513366,0.9868596774698861,0.002053245682897805,0.08785460337506532,0.9982194957934502,5.2244140416757645e-05,0.04558731467536047,0.9984963211080193,7.551851849054683e-05,0.04501119553803541
0.728077,-0.10163392667273649,-3.24420866527081,3.3084571469844564,0.6349294838140651,-0.529614840222293,0.44322054072858436,-0.34630653799154765,-6.655474796393472,9.178813158292032,2.0356679782217304,-0.5112538003999315,1.1074444123923786,0.29999110396371365,30.153434223525924,11.435803309354712,-8.556723336308865,12.125273466940124,-0.3145670990511277,-1.7139448699491902e-05,6.879261314830925,6.838071599818442,6.837277628839659,6.878467926593398,0.9841552703707502,0.002704407099135862,0.08874988645007219,0.9981669762516633,5.25195417868735e-05,0.04559248149226463,0.9984207100898426,7.561101817678366e-05,0.04501377171860293
0.752346,-0.25429155951538474,-3.018042264424329,3.35536348436941,0.6278443232825167,-0.5261162510806706,0.4551304479961927,-0.34909807471065324,-5.923674430174414,9.456351198826916,1.828002966511042,-0.21698285607445872,1.0998101138716987,0.2999906880026413,30.51717386533891,10.712911144017438,-8.928388096650998,1.9472274344118203,-0.07086430737747107,-3.946256559272339e-05,6.879261355502929,6.872002042264094,6.871900500952985,6.87916115591905,0.9804477979945512,0.0037074723761990353,0.0893302141323538,0.9981140844415084,5.289181015501544e-05,0.045599736745775846,0.9983451228700241,7.558721981857393e-05,0.04501644536385828
0.776615,-0.3890809100856586,-2.7853515797911195,3.397114405178541,0.6217494027505828,-0.5212261973867158,0.4661915433426469,-0.35272704835634117,-5.183046386115615,9.716345209470903,1.6113179405057003,-0.1697251626704157,1.0980902923181646,0.29998973027690634,30.79110364814979,9.946352616845772,-9.24429967827117,0.9732594537252443,-0.042349502888359314,-7.465504755390238e-05,6.879261374945971,6.875250178066943,6.875218280646185,6.87923201579683,0.9750779996903246,0.005369798304226562,0.08967939400467562,0.9980607176845661,5.336675694226612e-05,0.045609224668910514,0.9982696212517055,7.5501618318557e-05,0.04501926140145956
0.800884,-0.5058140474912677,-2.546576288585233,3.4335124880743546,0.6157651172011097,-0.5159725172480585,0.47699977404946253,-0.35647845913811804,-4.435770279554439,9.957735441628031,1.3869659864347617,-0.1461049136671826,1.0970625028632999,0.2999879184570408,31.03519516590234,9.168263424471625,-9.54526081594709,1.031067834876492,-0.032306625058345216,-0.00013829525197805661,6.879261365480251,6.875059197032685,6.875042668541997,6.87924953902813,0.9666536966440739,0.008424303046250796,0.08986944441169041,0.99800676697318,5.395071138609727e-05,0.045621109600186706,0.9981942226056676,7.539864603785448e-05,0.045022277271282746
0.825154,-0.6043384078364197,-2.3021713879746013,3.4643764747058325,0.6098190897627228,-0.5104411489540588,0.4876036345035054,-0.36029599112933386,-3.682570261946908,10.180242055033494,1.155309939929897,-0.12108170027245048,1.0962784462323456,0.29998456213897456,31.2227634607084,8.369172856153705,-9.818565050584363,5.768170791191404,-0.013724572061301224,-0.00025997686755010064,6.879261318373211,6.859271312841982,6.859256903758624,6.879255748503349,0.9516657037108839,0.014987992933189908,0.0899587151316965,0.9979521161577922,5.46508153876918e-05,0.04563558281716948,0.9981189095729406,7.531303272694686e-05,0.045025564853018334
0.849423,-0.6845270033296453,-2.052600907345408,3.489535044018364,0.6042692007925112,-0.5042052724601256,0.4977477061505658,-0.3645311942915621,-2.9248181078957254,10.383355362648235,0.9170210124896749,0.01890731279043208,1.09594536155661,0.29997825270285955,31.382445454694814,7.539313574958734,-9.98576248208679,12.024912334876964,0.03136030189880169,-0.00047442089379289107,6.879261221277963,6.838418974286377,6.838400077029182,6.879258454331157,0.9182972511646553,0.033368452546228555,0.08999167495383668,0.9978966408923718,5.5475265420393854e-05,0.045652867750075245,0.9980436385039899,7.527106895072771e-05,0.04502921413096927
0.873692,-0.7462778986117373,-1.7983433686450738,3.5088534988751303,0.5999210706344786,-0.4962902903435167,0.5068406413152654,-0.37000434516043307,-2.1631905962049585,10.56632863177227,0.6746743335941013,0.31074257059829163,1.0967064516614438,0.29996673887722874,31.669839035131044,6.697338109527004,-9.994301384960984,-0.08628435936742376,0.06043340484173418,-0.0008264383171074688,6.879261051452543,6.878794617812544,6.878765257023324,6.879259789566104,0.7974780202254109,0.12081923093924446,0.0899993741314837,0.9978402074776275,5.643341474443639e-05,0.04567322098404002,0.9979683464734892,7.5292030500671e-05,0.04503333920715632
0.897961,-0.7894592605073312,-1.5398914523429634,3.522282781436547,0.596322051632253,-0.48721306848610707,0.5151935975970133,-0.3762964098091178,-1.394588266128558,10.728867812049813,0.43212042217555463,0.3086485163915309,1.098173123333639,0.2999466818628723,31.842949394281327,5.818315326821415,-9.973061733640842,-0.05797107965450439,0.061154986589599336,-0.0006710620528948588,6.879260729029124,6.878696290542018,6.878673214634938,6.879260469231843,0.17591898700467087,0.62155903322074,0.08999998597379744,0.997782671224801,5.753625282642525e-05,0.04569694020050991,0.9978929561549806,7.539031850854913e-05,0.04503808841959343
0.92223,-0.8139350736836155,-1.2777534260727959,3.5298321172562948,0.5925812020201782,-0.47804208412500226,0.5234595595264301,-0.38250930546160555,-0.6217846824475631,10.870073793941716,0.19008198055388822,0.3072416034340615,1.0996573072329134,0.299930395709447,31.80518717049244,4.884787659857274,-9.883990161568171,24.441614836391444,0.13220252031759672,0.0010187582507981978,6.879260098137781,6.797000170091903,6.797035559110621,6.879260849375972,0.07651668945514847,0.0994022975495224,0.08999907061540692,0.9977238746704343,5.8796554366610794e-05,0.04572436014400529,0.997817379744014,7.557641096669136e-05,0.04504365948974655
0.9465,-0.8196658534738097,-1.0124604288693195,3.531522983797242,0.590401531824793,-0.4666329116460585,0.5302442517097496,-0.39053909526449126,0.15010244146990695,10.988623786353422,-0.04979476337923988,0.9004205612822964,1.1028657594465594,0.2999551201788224,32.130871616860084,3.9220166344989624,-9.503977225736786,-0.1481058632981368,0.19347458537977366,0.0008074313571251896,6.879258856367295,6.878965256198126,6.878994933623814,6.879261081126841,0.0469745922151795,0.02954209723996897,0.08998937633551282,0.9976636461707272,6.022849970718769e-05,0.045755829718073245,0.9977415231679447,7.585657606926582e-05,0.045050322273361025
