t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0,7.206297622534799,-5.939005593947435,-3.495686957508865,-0.8064534738614937,-1.6645751354474247,-1.462270277211954,0.45267324793506936,0.5376461980327388,0.17715629633498509,0.6889405946915798,-0.08534575119515031,-0.07223879322901257,-0.03390400084920999,4.178993958648263,4.178999888588345,4.178999882925587,4.178984817471786
0.0423483130744528,7.172145678343733,-6.009497542919313,-3.557611637007704,-1.423916216851176,-1.4505055232725534,-1.2638862038471697,0.4544090108778929,0.5377531374465969,0.17560432075365814,0.6881112820848024,-0.0854639301668172,-0.07210996384013216,-0.03390425843909573,4.178988110166832,4.178999886083992,4.178999880211218,4.178939539532816
0.0846966261489056,7.111845228600728,-6.070924004935082,-3.611135085658706,-2.024597722861016,-1.2387657207994793,-1.071154379590079,0.4561428627254923,0.5378537701415954,0.17405079089622705,0.6872796613593417,-0.08561713365618868,-0.0719538077375992,-0.033905626432619025,4.178970311158033,4.1789998826272585,4.1789998764004475,4.164917051969521
0.12704493922335838,7.026106930383185,-6.1233836435054,-3.656496666676658,-2.6083750972229103,-1.0294520681754027,-0.8837209336866988,0.4578751111246863,0.5379473527412498,0.17249548975613513,0.686446162715049,-0.09544007761949136,-0.0621519788531902,-0.034301389268184955,4.178872893305809,4.178999878255625,4.178999871808284,4.001787368376941
0.1693932522978112,6.915646645150384,-6.166979201983634,-3.693920757446869,-3.1699981027772957,-0.8241310412615038,-0.6991696866043555,0.45968634581780665,0.5377984340588973,0.17089587590486877,0.6857520742941036,-0.2176693725079546,0.05995075380262871,-0.03928840616138379,4.154942090828956,4.17899987304192,4.1789998667802735,4.154447438844002
0.211741565372264,6.781402573048548,-6.201879761333351,-3.7235294142273574,-3.720969873157885,-0.6196361309008033,-0.5222811523260563,0.4625131350467488,0.534660794758002,0.16876420430273578,0.6868319137961603,-0.2510489330210929,0.06065358887581998,-0.039302336543050403,4.069450142933257,4.178999867118966,4.178999861311792,4.144737237651096
0.25408987844671677,6.623825775919452,-6.228120306196981,-3.745647139978947,-4.251419367996581,-0.41949276034464605,-0.3541625457192186,0.46570296818463525,0.5311715292874939,0.16614957771747416,0.6880202538652036,-0.3499958494968942,0.00921895249193083,-0.03718212953728348,4.145653839552649,4.17899986061504,4.178999855368326,4.152685587901324
0.29643819152116957,6.443785337512739,-6.245885116944523,-3.76064532634431,-4.76811561220802,-0.221130006945061,-0.19812074132637406,0.47013559058196996,0.527440495903374,0.16155536005330692,0.6889694589672031,-0.3910711593741111,0.004927076988833793,-0.036984104202485595,4.145812637949951,4.17899985346691,4.178999848875651,4.148580576964395
0.3387865045956224,6.241863684791769,-6.255249599708788,-3.7690354055245416,-5.266613093737681,-0.022763253459879663,-0.053674326554484036,0.4750093645319264,0.5233309921606214,0.15630696081911782,0.6899702241770519,-0.4348711338295866,0.0036332126902995933,-0.03690615466239658,4.141211619719764,4.178999845585827,4.17899984176476,4.1441957951516875
0.3811348176700752,6.018831504656153,-6.256213585092899,-3.7713084227095313,-5.746452655341258,0.17620789403713,0.07881210049642585,0.48033485793230823,0.5187597135512736,0.1503927757825324,0.691049055309258,-0.484861925811254,0.0022575850562735413,-0.03682211553102252,4.134683815795774,4.178999836863187,4.178999833954424,4.138613495213266
0.423483130744528,5.775478928540241,-6.248751478030025,-3.767970863203653,-6.207169938218322,0.3763313403968455,0.19887379872788516,0.4861665634781423,0.5136508178655338,0.1437179000277028,0.6922066707809046,-0.5431954553521151,0.00030716685707334935,-0.03671144944225862,4.1266698320634285,4.1789998271699895,4.178999825350893,4.131835796135625
0.4658314438189808,5.512615752690239,-6.232814480607171,-3.759548893312819,-6.64817667631849,0.5782074891252788,0.30595980847969567,0.4925788358098914,0.5079091064666376,0.13614973653625292,0.6934390235064485,-0.6117194897163188,-0.002406299876250356,-0.036565967534019986,4.116817660187182,4.178999816352835,4.178999815846344,4.123634899552533
0.5081797568934335,5.231076685427229,-6.2083283688357005,-3.746592011555121,-7.068674649971422,0.7825076650882303,0.39943080227488065,0.4996593735714021,0.5014166145582878,0.12752528495605897,0.6947367780275125,-0.6926814022847031,-0.0061542850447792365,-0.03637398298796363,4.10465625387222,4.178999804229252,4.178999805317671,4.113701917851203
0.5505280699678863,4.931730238328791,-6.175190489251386,-3.7296767908888047,-7.4675997102637846,0.9899838875671174,0.4785521201046681,0.5075105799304628,0.4940271669600363,0.11764400403307522,0.696081933308993,-0.7888661191983617,-0.01131731339348298,-0.036119242331563384,4.0896306946930245,4.178999790582745,4.178999793626156,4.101895135470123
0.592876383042339,4.615489987883848,-6.133266341642029,-3.7094109158841686,-7.843561755496159,1.2014823618301023,0.5424847871799954,0.5162509706169152,0.4855588689390986,0.10625830302362842,0.6974429676828412,-0.9035388861705455,-0.018557557749256895,-0.035773855624677865,4.07061692115772,4.178999775158252,4.178999780619164,4.089785280198156
0.6352246961167918,4.283328379043292,-6.082385590429815,-3.6864376002785426,-8.194799899211631,1.417972273389457,0.5902588497044151,0.5260141289007866,0.4757884492753622,0.09306293359319151,0.6987658965089492,-1.0396582112595516,-0.030390548998282765,-0.03523404327049389,4.040774803776976,4.178999757659038,4.178999766136446,4.0832904419575495
0.6775730091912445,3.936292427328983,-6.022336856665425,-3.661441133716294,-8.5190272544816,1.6405366240401091,0.620813831367037,0.5369389339300495,0.464476299540141,0.07767799924066013,0.6999460527994713,-1.200821094845566,-0.05812105905068153,-0.034036733436862615,3.9851565591361537,4.1789997377451,4.178999750027441,4.047653661502418
0.7199213222656973,3.5755259940664006,-5.952862898100467,-3.6351507152246123,-8.811799307011418,1.8695949802900471,0.634227689875701,0.5491708787660319,0.4514829283215918,0.059535562964322164,0.7007353481108681,-1.4248724499939904,-0.0994338137983507,-0.03227671293089905,3.788494047443249,4.178999715052473,4.178999732169976,3.5763307441285535
0.76226963534015,3.2023611582638347,-5.87368870455272,-3.6082922424532686,-9.052740177645688,2.0967109523202807,0.6438779882410257,0.5631389633810757,0.4361493152584465,0.03752919660779216,0.7008850420173646,-2.1090374686024203,0.048637021312368724,-0.038251576513308946,3.392690821787284,4.1789996893513095,4.178999712419619,3.6420237084004756
